Spalte1	ID	Pixel_total	Pixel_nreduced	Pixel_reduced	Pixel_green	Pixel_black	Depth	Zone	Treatment	Plot_ID	Side	Month	Year	ri	Date_full	subplot	ID_plot_subplot	plotid	date.insertion	date.retreaval	campaign
1483	382a-A6-09-23.jpg	242725	807	222339	7681	11898	20-30 cm	HM	+3.0°C	382	A	September	23	0.996383534	09-23	A6	382A6	382	2023-09-11	2023-10-23	six
1484	382a-A6-09-23.jpg	242725	9040	214436	10032	9217	30-40 cm	HM	+3.0°C	382	A	September	23	0.959548229	09-23	A6	382A6	382	2023-09-11	2023-10-23	six
1485	382a-A6-09-23.jpg	242725	678	224879	9097	8071	40-50 cm	HM	+3.0°C	382	A	September	23	0.996994108	09-23	A6	382A6	382	2023-09-11	2023-10-23	six
1486	382a-A6-09-23.jpg	242725	979	225180	6720	9846	50-60 cm	HM	+3.0°C	382	A	September	23	0.995671187	09-23	A6	382A6	382	2023-09-11	2023-10-23	six
1487	382a-A6-09-23.jpg	242725	1738	223354	1014	16619	60-70 cm	HM	+3.0°C	382	A	September	23	0.992278713	09-23	A6	382A6	382	2023-09-11	2023-10-23	six
1488	382a-A6-09-23.jpg	242008	122808	97264	2188	19748	70-80 cm	HM	+3.0°C	382	A	September	23	0.441964448	09-23	A6	382A6	382	2023-09-11	2023-10-23	six
1489	382a-G6-07-23.jpg	228145	145905	81630	600	10	0-10 cm	HM	+3.0°C	382	G	July	23	0.358757993	07-23	G6	382G6	382	2023-07-31	2023-09-11	five
1490	382a-G6-07-23.jpg	228145	35962	191006	816	361	10-20 cm	HM	+3.0°C	382	G	July	23	0.841554757	07-23	G6	382G6	382	2023-07-31	2023-09-11	five
1491	382a-G6-07-23.jpg	228145	5165	219757	2228	995	20-30 cm	HM	+3.0°C	382	G	July	23	0.977036484	07-23	G6	382G6	382	2023-07-31	2023-09-11	five
1492	382a-G6-07-23.jpg	228145	6230	217665	3656	594	30-40 cm	HM	+3.0°C	382	G	July	23	0.972174457	07-23	G6	382G6	382	2023-07-31	2023-09-11	five
1493	382a-G6-07-23.jpg	228145	12937	209573	5540	95	40-50 cm	HM	+3.0°C	382	G	July	23	0.941858793	07-23	G6	382G6	382	2023-07-31	2023-09-11	five
1494	382a-G6-07-23.jpg	228145	48230	172647	6569	699	50-60 cm	HM	+3.0°C	382	G	July	23	0.781643177	07-23	G6	382G6	382	2023-07-31	2023-09-11	five
1495	382a-G6-07-23.jpg	228145	198100	21007	603	8435	60-70 cm	HM	+3.0°C	382	G	July	23	0.095875531	07-23	G6	382G6	382	2023-07-31	2023-09-11	five
1496	382a-G6-07-23.jpg	226464	215228	2445	689	8102	70-80 cm	HM	+3.0°C	382	G	July	23	0.011232445	07-23	G6	382G6	382	2023-07-31	2023-09-11	five
1497	382a-G6-09-23.jpg	242725	102919	119695	4300	15811	0-10 cm	HM	+3.0°C	382	G	September	23	0.537679571	09-23	G6	382G6	382	2023-09-11	2023-10-23	six
1498	382a-G6-09-23.jpg	242725	34772	190384	4907	12662	10-20 cm	HM	+3.0°C	382	G	September	23	0.845564853	09-23	G6	382G6	382	2023-09-11	2023-10-23	six
1499	382a-G6-09-23.jpg	242725	1710	225443	4530	11042	20-30 cm	HM	+3.0°C	382	G	September	23	0.992472034	09-23	G6	382G6	382	2023-09-11	2023-10-23	six
1500	382a-G6-09-23.jpg	242725	18717	209832	5605	8571	30-40 cm	HM	+3.0°C	382	G	September	23	0.918105089	09-23	G6	382G6	382	2023-09-11	2023-10-23	six
1501	382a-G6-09-23.jpg	242725	78738	148453	6240	9294	40-50 cm	HM	+3.0°C	382	G	September	23	0.653428173	09-23	G6	382G6	382	2023-09-11	2023-10-23	six
1502	382a-G6-09-23.jpg	242725	20786	205181	5501	11257	50-60 cm	HM	+3.0°C	382	G	September	23	0.908013117	09-23	G6	382G6	382	2023-09-11	2023-10-23	six
1503	382a-G6-09-23.jpg	242725	8229	216526	680	17290	60-70 cm	HM	+3.0°C	382	G	September	23	0.963386799	09-23	G6	382G6	382	2023-09-11	2023-10-23	six
1504	382a-G6-09-23.jpg	242008	210723	10299	3281	17705	70-80 cm	HM	+3.0°C	382	G	September	23	0.046597171	09-23	G6	382G6	382	2023-09-11	2023-10-23	six
1505	382b-A6-07-23.jpg	228145	166639	50509	8725	2272	0-10 cm	HM	+3.0°C	382	A	July	23	0.232601728	07-23	A6	382A6	382	2023-07-31	2023-09-11	five
1506	382b-A6-07-23.jpg	228145	15415	212234	404	92	10-20 cm	HM	+3.0°C	382	A	July	23	0.932286107	07-23	A6	382A6	382	2023-07-31	2023-09-11	five
1507	382b-A6-07-23.jpg	228145	2345	223718	886	1196	20-30 cm	HM	+3.0°C	382	A	July	23	0.989626785	07-23	A6	382A6	382	2023-07-31	2023-09-11	five
1508	382b-A6-07-23.jpg	228145	7844	216954	2351	996	30-40 cm	HM	+3.0°C	382	A	July	23	0.965106451	07-23	A6	382A6	382	2023-07-31	2023-09-11	five
1509	382b-A6-07-23.jpg	228145	14253	209782	3685	425	40-50 cm	HM	+3.0°C	382	A	July	23	0.936380476	07-23	A6	382A6	382	2023-07-31	2023-09-11	five
1510	382b-A6-07-23.jpg	228145	1430	221284	5430	1	50-60 cm	HM	+3.0°C	382	A	July	23	0.993579209	07-23	A6	382A6	382	2023-07-31	2023-09-11	five
1511	382b-A6-07-23.jpg	228145	111707	111839	438	4161	60-70 cm	HM	+3.0°C	382	A	July	23	0.500295241	07-23	A6	382A6	382	2023-07-31	2023-09-11	five
1512	382b-A6-07-23.jpg	226464	217942	6184	615	1723	70-80 cm	HM	+3.0°C	382	A	July	23	0.027591623	07-23	A6	382A6	382	2023-07-31	2023-09-11	five
1513	382b-A6-09-23.jpg	242725	138196	82486	3744	18299	0-10 cm	HM	+3.0°C	382	A	September	23	0.373777653	09-23	A6	382A6	382	2023-09-11	2023-10-23	six
1514	382b-A6-09-23.jpg	242725	2547	220476	4503	15199	10-20 cm	HM	+3.0°C	382	A	September	23	0.988579653	09-23	A6	382A6	382	2023-09-11	2023-10-23	six
1515	382b-A6-09-23.jpg	242725	7204	216502	7079	11940	20-30 cm	HM	+3.0°C	382	A	September	23	0.967797019	09-23	A6	382A6	382	2023-09-11	2023-10-23	six
1516	382b-A6-09-23.jpg	242725	42390	181905	10111	8319	30-40 cm	HM	+3.0°C	382	A	September	23	0.811007825	09-23	A6	382A6	382	2023-09-11	2023-10-23	six
1517	382b-A6-09-23.jpg	242725	32915	192068	9982	7760	40-50 cm	HM	+3.0°C	382	A	September	23	0.853700057	09-23	A6	382A6	382	2023-09-11	2023-10-23	six
1518	382b-A6-09-23.jpg	242725	3186	222288	7214	10037	50-60 cm	HM	+3.0°C	382	A	September	23	0.985869768	09-23	A6	382A6	382	2023-09-11	2023-10-23	six
1519	382b-A6-09-23.jpg	242725	924	224215	608	16978	60-70 cm	HM	+3.0°C	382	A	September	23	0.995895869	09-23	A6	382A6	382	2023-09-11	2023-10-23	six
1520	382b-A6-09-23.jpg	242008	174753	45223	3236	18796	70-80 cm	HM	+3.0°C	382	A	September	23	0.205581518	09-23	A6	382A6	382	2023-09-11	2023-10-23	six
1521	382b-G6-07-23.jpg	228145	135001	88303	1028	3813	0-10 cm	HM	+3.0°C	382	G	July	23	0.395438505	07-23	G6	382G6	382	2023-07-31	2023-09-11	five
1522	382b-G6-07-23.jpg	228145	45119	177914	1879	3233	10-20 cm	HM	+3.0°C	382	G	July	23	0.797702582	07-23	G6	382G6	382	2023-07-31	2023-09-11	five
1523	382b-G6-07-23.jpg	228145	20844	202933	2355	2013	20-30 cm	HM	+3.0°C	382	G	July	23	0.906853698	07-23	G6	382G6	382	2023-07-31	2023-09-11	five
1524	382b-G6-07-23.jpg	228145	31561	192376	2505	1703	30-40 cm	HM	+3.0°C	382	G	July	23	0.85906304	07-23	G6	382G6	382	2023-07-31	2023-09-11	five
1525	382b-G6-07-23.jpg	228145	1990	221844	2718	1593	40-50 cm	HM	+3.0°C	382	G	July	23	0.991109483	07-23	G6	382G6	382	2023-07-31	2023-09-11	five
1526	382b-G6-07-23.jpg	228145	16066	208478	1685	1916	50-60 cm	HM	+3.0°C	382	G	July	23	0.928450549	07-23	G6	382G6	382	2023-07-31	2023-09-11	five
1527	382b-G6-07-23.jpg	228145	152808	72131	404	2802	60-70 cm	HM	+3.0°C	382	G	July	23	0.320669159	07-23	G6	382G6	382	2023-07-31	2023-09-11	five
1528	382b-G6-07-23.jpg	226464	221720	1833	743	2168	70-80 cm	HM	+3.0°C	382	G	July	23	0.008199398	07-23	G6	382G6	382	2023-07-31	2023-09-11	five
1529	382b-G6-09-23.jpg	242725	123178	100707	7237	11603	0-10 cm	HM	+3.0°C	382	G	September	23	0.449815754	09-23	G6	382G6	382	2023-09-11	2023-10-23	six
1530	382b-G6-09-23.jpg	242725	20342	205033	7561	9789	10-20 cm	HM	+3.0°C	382	G	September	23	0.909741542	09-23	G6	382G6	382	2023-09-11	2023-10-23	six
1531	382b-G6-09-23.jpg	242725	11370	214597	9693	7065	20-30 cm	HM	+3.0°C	382	G	September	23	0.949682918	09-23	G6	382G6	382	2023-09-11	2023-10-23	six
1532	382b-G6-09-23.jpg	242725	40121	187316	10312	4976	30-40 cm	HM	+3.0°C	382	G	September	23	0.823595105	09-23	G6	382G6	382	2023-09-11	2023-10-23	six
1533	382b-G6-09-23.jpg	242725	21307	206232	8908	6278	40-50 cm	HM	+3.0°C	382	G	September	23	0.90635891	09-23	G6	382G6	382	2023-09-11	2023-10-23	six
1534	382b-G6-09-23.jpg	242725	8084	219096	6183	9362	50-60 cm	HM	+3.0°C	382	G	September	23	0.964415882	09-23	G6	382G6	382	2023-09-11	2023-10-23	six
1535	382b-G6-09-23.jpg	242725	14237	211770	989	15729	60-70 cm	HM	+3.0°C	382	G	September	23	0.937006376	09-23	G6	382G6	382	2023-09-11	2023-10-23	six
1536	382b-G6-09-23.jpg	242008	198780	22665	2781	17782	70-80 cm	HM	+3.0°C	382	G	September	23	0.102350471	09-23	G6	382G6	382	2023-09-11	2023-10-23	six
1537	390a-A6-07-23.jpg	228145	171854	49288	3619	3384	0-10 cm	HM	ambient	390	A	July	23	0.222879417	07-23	A6	390A6	390	2023-07-31	2023-09-11	five
1538	390a-A6-07-23.jpg	228145	67193	158708	433	1811	10-20 cm	HM	ambient	390	A	July	23	0.702555544	07-23	A6	390A6	390	2023-07-31	2023-09-11	five
1539	390a-A6-07-23.jpg	228145	18570	208605	334	636	20-30 cm	HM	ambient	390	A	July	23	0.91825685	07-23	A6	390A6	390	2023-07-31	2023-09-11	five
1540	390a-A6-07-23.jpg	228145	8604	219541	0	0	30-40 cm	HM	ambient	390	A	July	23	0.962287142	07-23	A6	390A6	390	2023-07-31	2023-09-11	five
1541	390a-A6-07-23.jpg	228145	4869	223234	13	29	40-50 cm	HM	ambient	390	A	July	23	0.97865438	07-23	A6	390A6	390	2023-07-31	2023-09-11	five
1542	390a-A6-07-23.jpg	228145	7092	221039	8	6	50-60 cm	HM	ambient	390	A	July	23	0.968912598	07-23	A6	390A6	390	2023-07-31	2023-09-11	five
1543	390a-A6-07-23.jpg	228145	9100	219035	9	1	60-70 cm	HM	ambient	390	A	July	23	0.960111338	07-23	A6	390A6	390	2023-07-31	2023-09-11	five
1544	390a-A6-07-23.jpg	226464	166363	59409	543	149	70-80 cm	HM	ambient	390	A	July	23	0.263137147	07-23	A6	390A6	390	2023-07-31	2023-09-11	five
1545	390a-A6-09-23.jpg	242725	105629	126646	7479	2971	0-10 cm	HM	ambient	390	A	September	23	0.545241632	09-23	A6	390A6	390	2023-09-11	2023-10-23	six
1546	390a-A6-09-23.jpg	242725	10872	222098	7062	2693	10-20 cm	HM	ambient	390	A	September	23	0.953333047	09-23	A6	390A6	390	2023-09-11	2023-10-23	six
1547	390a-A6-09-23.jpg	242725	463	232112	7990	2160	20-30 cm	HM	ambient	390	A	September	23	0.998009244	09-23	A6	390A6	390	2023-09-11	2023-10-23	six
1548	390a-A6-09-23.jpg	242725	191	232436	8094	2004	30-40 cm	HM	ambient	390	A	September	23	0.999178943	09-23	A6	390A6	390	2023-09-11	2023-10-23	six
1549	390a-A6-09-23.jpg	242725	2679	230455	7635	1956	40-50 cm	HM	ambient	390	A	September	23	0.988508755	09-23	A6	390A6	390	2023-09-11	2023-10-23	six
1550	390a-A6-09-23.jpg	242725	6356	227483	6072	2814	50-60 cm	HM	ambient	390	A	September	23	0.972818905	09-23	A6	390A6	390	2023-09-11	2023-10-23	six
1551	390a-A6-09-23.jpg	242725	16237	219328	333	6827	60-70 cm	HM	ambient	390	A	September	23	0.931072103	09-23	A6	390A6	390	2023-09-11	2023-10-23	six
1552	390a-A6-09-23.jpg	242008	93664	139263	2226	6855	70-80 cm	HM	ambient	390	A	September	23	0.597882598	09-23	A6	390A6	390	2023-09-11	2023-10-23	six
1553	390a-G6-07-23.jpg	228145	167320	56311	801	3713	0-10 cm	HM	ambient	390	G	July	23	0.251803194	07-23	G6	390G6	390	2023-07-31	2023-09-11	five
1554	390a-G6-07-23.jpg	228145	141383	83145	923	2694	10-20 cm	HM	ambient	390	G	July	23	0.370310162	07-23	G6	390G6	390	2023-07-31	2023-09-11	five
1555	390a-G6-07-23.jpg	228145	133255	92642	800	1448	20-30 cm	HM	ambient	390	G	July	23	0.410107261	07-23	G6	390G6	390	2023-07-31	2023-09-11	five
1556	390a-G6-07-23.jpg	228145	29816	196729	614	986	30-40 cm	HM	ambient	390	G	July	23	0.868388179	07-23	G6	390G6	390	2023-07-31	2023-09-11	five
1557	390a-G6-07-23.jpg	228145	10695	214554	661	2235	40-50 cm	HM	ambient	390	G	July	23	0.952519212	07-23	G6	390G6	390	2023-07-31	2023-09-11	five
1558	390a-G6-07-23.jpg	228145	5957	216605	770	4813	50-60 cm	HM	ambient	390	G	July	23	0.973234425	07-23	G6	390G6	390	2023-07-31	2023-09-11	five
1559	390a-G6-07-23.jpg	228145	144365	77005	451	6324	60-70 cm	HM	ambient	390	G	July	23	0.34785653	07-23	G6	390G6	390	2023-07-31	2023-09-11	five
1560	390a-G6-07-23.jpg	226464	213904	159	448	11953	70-80 cm	HM	ambient	390	G	July	23	0.000742772	07-23	G6	390G6	390	2023-07-31	2023-09-11	five
1561	390a-G6-09-23.jpg	243403	97247	127552	9965	8639	0-10 cm	HM	ambient	390	G	September	23	0.567404659	09-23	G6	390G6	390	2023-09-11	2023-10-23	six
1562	390a-G6-09-23.jpg	243403	8764	222664	8240	3735	10-20 cm	HM	ambient	390	G	September	23	0.962130771	09-23	G6	390G6	390	2023-09-11	2023-10-23	six
1563	390a-G6-09-23.jpg	243403	8992	222244	8159	4008	20-30 cm	HM	ambient	390	G	September	23	0.961113321	09-23	G6	390G6	390	2023-09-11	2023-10-23	six
1564	390a-G6-09-23.jpg	243403	38140	192973	7821	4469	30-40 cm	HM	ambient	390	G	September	23	0.834972503	09-23	G6	390G6	390	2023-09-11	2023-10-23	six
1565	390a-G6-09-23.jpg	243403	54051	177887	6776	4689	40-50 cm	HM	ambient	390	G	September	23	0.766959274	09-23	G6	390G6	390	2023-09-11	2023-10-23	six
1566	390a-G6-09-23.jpg	243403	75966	155923	4156	7358	50-60 cm	HM	ambient	390	G	September	23	0.672403607	09-23	G6	390G6	390	2023-09-11	2023-10-23	six
1567	390a-G6-09-23.jpg	243403	22290	210039	1011	10063	60-70 cm	HM	ambient	390	G	September	23	0.904058469	09-23	G6	390G6	390	2023-09-11	2023-10-23	six
1568	390a-G6-09-23.jpg	241248	185758	45020	1325	9145	70-80 cm	HM	ambient	390	G	September	23	0.195079254	09-23	G6	390G6	390	2023-09-11	2023-10-23	six
1569	390b-A6-07-23.jpg	228145	118101	98635	3272	8137	0-10 cm	HM	ambient	390	A	July	23	0.455092832	07-23	A6	390A6	390	2023-07-31	2023-09-11	five
1570	390b-A6-07-23.jpg	228145	73392	147689	743	6321	10-20 cm	HM	ambient	390	A	July	23	0.668031174	07-23	A6	390A6	390	2023-07-31	2023-09-11	five
1571	390b-A6-07-23.jpg	228145	17222	206315	1676	2932	20-30 cm	HM	ambient	390	A	July	23	0.922956826	07-23	A6	390A6	390	2023-07-31	2023-09-11	five
1572	390b-A6-07-23.jpg	228145	1443	222985	1705	2012	30-40 cm	HM	ambient	390	A	July	23	0.993570321	07-23	A6	390A6	390	2023-07-31	2023-09-11	five
1573	390b-A6-07-23.jpg	228145	2294	225344	257	250	40-50 cm	HM	ambient	390	A	July	23	0.989922596	07-23	A6	390A6	390	2023-07-31	2023-09-11	five
1574	390b-A6-07-23.jpg	228145	6437	221606	62	40	50-60 cm	HM	ambient	390	A	July	23	0.971772867	07-23	A6	390A6	390	2023-07-31	2023-09-11	five
1575	390b-A6-07-23.jpg	228145	384	227760	1	0	60-70 cm	HM	ambient	390	A	July	23	0.998316853	07-23	A6	390A6	390	2023-07-31	2023-09-11	five
1576	390b-A6-07-23.jpg	226464	151927	71864	291	2382	70-80 cm	HM	ambient	390	A	July	23	0.321121046	07-23	A6	390A6	390	2023-07-31	2023-09-11	five
1577	390b-A6-09-23.jpg	244121	59078	166958	7700	10385	0-10 cm	HM	ambient	390	A	September	23	0.738634554	09-23	A6	390A6	390	2023-09-11	2023-10-23	six
1578	390b-A6-09-23.jpg	244121	14280	217052	7315	5474	10-20 cm	HM	ambient	390	A	September	23	0.938270538	09-23	A6	390A6	390	2023-09-11	2023-10-23	six
1579	390b-A6-09-23.jpg	244121	869	233881	7169	2202	20-30 cm	HM	ambient	390	A	September	23	0.99629819	09-23	A6	390A6	390	2023-09-11	2023-10-23	six
1580	390b-A6-09-23.jpg	244121	1248	234967	5491	2415	30-40 cm	HM	ambient	390	A	September	23	0.994716678	09-23	A6	390A6	390	2023-09-11	2023-10-23	six
1581	390b-A6-09-23.jpg	244121	4257	233848	2668	3348	40-50 cm	HM	ambient	390	A	September	23	0.982121333	09-23	A6	390A6	390	2023-09-11	2023-10-23	six
1582	390b-A6-09-23.jpg	244121	12885	222612	3853	4771	50-60 cm	HM	ambient	390	A	September	23	0.945285927	09-23	A6	390A6	390	2023-09-11	2023-10-23	six
1583	390b-A6-09-23.jpg	244121	12043	224464	1100	6514	60-70 cm	HM	ambient	390	A	September	23	0.949079731	09-23	A6	390A6	390	2023-09-11	2023-10-23	six
1584	390b-A6-09-23.jpg	241966	82295	148631	1965	9075	70-80 cm	HM	ambient	390	A	September	23	0.643630427	09-23	A6	390A6	390	2023-09-11	2023-10-23	six
1585	390b-G6-07-23.jpg	228145	180537	44875	640	2093	0-10 cm	HM	ambient	390	G	July	23	0.199079907	07-23	G6	390G6	390	2023-07-31	2023-09-11	five
1586	390b-G6-07-23.jpg	228145	100045	125801	665	1634	10-20 cm	HM	ambient	390	G	July	23	0.557021156	07-23	G6	390G6	390	2023-07-31	2023-09-11	five
1587	390b-G6-07-23.jpg	228145	31877	193619	980	1669	20-30 cm	HM	ambient	390	G	July	23	0.858636073	07-23	G6	390G6	390	2023-07-31	2023-09-11	five
1588	390b-G6-07-23.jpg	228145	15103	211648	605	789	30-40 cm	HM	ambient	390	G	July	23	0.933393899	07-23	G6	390G6	390	2023-07-31	2023-09-11	five
1589	390b-G6-07-23.jpg	228145	65684	159864	516	2081	40-50 cm	HM	ambient	390	G	July	23	0.708780393	07-23	G6	390G6	390	2023-07-31	2023-09-11	five
1590	390b-G6-07-23.jpg	228145	101771	120655	853	4866	50-60 cm	HM	ambient	390	G	July	23	0.542450073	07-23	G6	390G6	390	2023-07-31	2023-09-11	five
1591	390b-G6-07-23.jpg	228145	135796	83997	508	7844	60-70 cm	HM	ambient	390	G	July	23	0.382164127	07-23	G6	390G6	390	2023-07-31	2023-09-11	five
1592	390b-G6-07-23.jpg	226464	212202	56	492	13714	70-80 cm	HM	ambient	390	G	July	23	0.00026383	07-23	G6	390G6	390	2023-07-31	2023-09-11	five
1593	390b-G6-09-23.jpg	244121	124800	103482	7530	8309	0-10 cm	HM	ambient	390	G	September	23	0.453307751	09-23	G6	390G6	390	2023-09-11	2023-10-23	six
1594	390b-G6-09-23.jpg	244121	9134	222889	6883	5215	10-20 cm	HM	ambient	390	G	September	23	0.960633213	09-23	G6	390G6	390	2023-09-11	2023-10-23	six
1595	390b-G6-09-23.jpg	244121	7114	224793	7542	4672	20-30 cm	HM	ambient	390	G	September	23	0.96932391	09-23	G6	390G6	390	2023-09-11	2023-10-23	six
1596	390b-G6-09-23.jpg	244121	28832	203444	7936	3909	30-40 cm	HM	ambient	390	G	September	23	0.875871808	09-23	G6	390G6	390	2023-09-11	2023-10-23	six
1597	390b-G6-09-23.jpg	244121	38518	194534	7505	3564	40-50 cm	HM	ambient	390	G	September	23	0.834723581	09-23	G6	390G6	390	2023-09-11	2023-10-23	six
1598	390b-G6-09-23.jpg	244121	147910	84954	6207	5050	50-60 cm	HM	ambient	390	G	September	23	0.364822386	09-23	G6	390G6	390	2023-09-11	2023-10-23	six
1599	390b-G6-09-23.jpg	244121	24341	208943	786	10051	60-70 cm	HM	ambient	390	G	September	23	0.895659368	09-23	G6	390G6	390	2023-09-11	2023-10-23	six
1600	390b-G6-09-23.jpg	241966	198472	30350	2146	10998	70-80 cm	HM	ambient	390	G	September	23	0.132635848	09-23	G6	390G6	390	2023-09-11	2023-10-23	six
1601	391a-A6-07-23.jpg	228145	105135	113791	2139	7080	0-10 cm	HM	+1.5°C	391	A	July	23	0.519769237	07-23	A6	391A6	391	2023-07-31	2023-09-11	five
1602	391a-A6-07-23.jpg	228145	16296	206215	1344	4290	10-20 cm	HM	+1.5°C	391	A	July	23	0.926763171	07-23	A6	391A6	391	2023-07-31	2023-09-11	five
1603	391a-A6-07-23.jpg	228145	947	223634	1396	2168	20-30 cm	HM	+1.5°C	391	A	July	23	0.995783259	07-23	A6	391A6	391	2023-07-31	2023-09-11	five
1604	391a-A6-07-23.jpg	228145	819	223261	2116	1949	30-40 cm	HM	+1.5°C	391	A	July	23	0.996345055	07-23	A6	391A6	391	2023-07-31	2023-09-11	five
1605	391a-A6-07-23.jpg	228145	576	226454	483	632	40-50 cm	HM	+1.5°C	391	A	July	23	0.99746289	07-23	A6	391A6	391	2023-07-31	2023-09-11	five
1606	391a-A6-07-23.jpg	228145	275	227760	39	71	50-60 cm	HM	+1.5°C	391	A	July	23	0.998794045	07-23	A6	391A6	391	2023-07-31	2023-09-11	five
1607	391a-A6-07-23.jpg	228145	40241	186280	268	1356	60-70 cm	HM	+1.5°C	391	A	July	23	0.822352012	07-23	A6	391A6	391	2023-07-31	2023-09-11	five
1608	391a-A6-07-23.jpg	226464	207575	11101	448	7340	70-80 cm	HM	+1.5°C	391	A	July	23	0.050764602	07-23	A6	391A6	391	2023-07-31	2023-09-11	five
1609	391a-A6-09-23.jpg	244121	105531	125671	6697	6222	0-10 cm	HM	+1.5°C	391	A	September	23	0.543554987	09-23	A6	391A6	391	2023-09-11	2023-10-23	six
1610	391a-A6-09-23.jpg	244121	9083	223718	5572	5748	10-20 cm	HM	+1.5°C	391	A	September	23	0.960983845	09-23	A6	391A6	391	2023-09-11	2023-10-23	six
1611	391a-A6-09-23.jpg	244121	953	232209	6416	4543	20-30 cm	HM	+1.5°C	391	A	September	23	0.995912713	09-23	A6	391A6	391	2023-09-11	2023-10-23	six
1612	391a-A6-09-23.jpg	244121	967	233342	6106	3706	30-40 cm	HM	+1.5°C	391	A	September	23	0.995872971	09-23	A6	391A6	391	2023-09-11	2023-10-23	six
1613	391a-A6-09-23.jpg	244121	1169	235515	4189	3248	40-50 cm	HM	+1.5°C	391	A	September	23	0.995060925	09-23	A6	391A6	391	2023-09-11	2023-10-23	six
1614	391a-A6-09-23.jpg	244121	13912	223524	3537	3148	50-60 cm	HM	+1.5°C	391	A	September	23	0.941407369	09-23	A6	391A6	391	2023-09-11	2023-10-23	six
1615	391a-A6-09-23.jpg	244121	12839	223543	817	6922	60-70 cm	HM	+1.5°C	391	A	September	23	0.945685374	09-23	A6	391A6	391	2023-09-11	2023-10-23	six
1616	391a-A6-09-23.jpg	241966	93055	135690	2019	11202	70-80 cm	HM	+1.5°C	391	A	September	23	0.593193294	09-23	A6	391A6	391	2023-09-11	2023-10-23	six
1617	391a-G6-07-23.jpg	228145	205044	22348	487	266	0-10 cm	HM	+1.5°C	391	G	July	23	0.098279623	07-23	G6	391G6	391	2023-07-31	2023-09-11	five
1618	391a-G6-07-23.jpg	228145	147077	80949	85	34	10-20 cm	HM	+1.5°C	391	G	July	23	0.354998991	07-23	G6	391G6	391	2023-07-31	2023-09-11	five
1619	391a-G6-07-23.jpg	228145	25103	202947	41	54	20-30 cm	HM	+1.5°C	391	G	July	23	0.889923262	07-23	G6	391G6	391	2023-07-31	2023-09-11	five
1620	391a-G6-07-23.jpg	228145	4968	222388	213	576	30-40 cm	HM	+1.5°C	391	G	July	23	0.978148806	07-23	G6	391G6	391	2023-07-31	2023-09-11	five
1621	391a-G6-07-23.jpg	228145	23369	202736	503	1537	40-50 cm	HM	+1.5°C	391	G	July	23	0.896645364	07-23	G6	391G6	391	2023-07-31	2023-09-11	five
1622	391a-G6-07-23.jpg	228145	23186	201368	602	2989	50-60 cm	HM	+1.5°C	391	G	July	23	0.89674644	07-23	G6	391G6	391	2023-07-31	2023-09-11	five
1623	391a-G6-07-23.jpg	228145	29252	194922	619	3352	60-70 cm	HM	+1.5°C	391	G	July	23	0.869512075	07-23	G6	391G6	391	2023-07-31	2023-09-11	five
1624	391a-G6-07-23.jpg	226464	194758	23732	390	7584	70-80 cm	HM	+1.5°C	391	G	July	23	0.108618243	07-23	G6	391G6	391	2023-07-31	2023-09-11	five
1625	391a-G6-09-23.jpg	244157	199511	34047	6455	4144	0-10 cm	HM	+1.5°C	391	G	September	23	0.145775353	09-23	G6	391G6	391	2023-09-11	2023-10-23	six
1626	391a-G6-09-23.jpg	244157	100424	137226	4773	1734	10-20 cm	HM	+1.5°C	391	G	September	23	0.577428992	09-23	G6	391G6	391	2023-09-11	2023-10-23	six
1627	391a-G6-09-23.jpg	244157	13980	221547	4359	4271	20-30 cm	HM	+1.5°C	391	G	September	23	0.940643748	09-23	G6	391G6	391	2023-09-11	2023-10-23	six
1628	391a-G6-09-23.jpg	244157	1872	234264	4552	3469	30-40 cm	HM	+1.5°C	391	G	September	23	0.992072365	09-23	G6	391G6	391	2023-09-11	2023-10-23	six
1629	391a-G6-09-23.jpg	244157	15678	218009	6695	3775	40-50 cm	HM	+1.5°C	391	G	September	23	0.93291026	09-23	G6	391G6	391	2023-09-11	2023-10-23	six
1630	391a-G6-09-23.jpg	244157	1270	230962	6181	5744	50-60 cm	HM	+1.5°C	391	G	September	23	0.994531331	09-23	G6	391G6	391	2023-09-11	2023-10-23	six
1631	391a-G6-09-23.jpg	244157	1320	229837	910	12090	60-70 cm	HM	+1.5°C	391	G	September	23	0.994289595	09-23	G6	391G6	391	2023-09-11	2023-10-23	six
1632	391a-G6-09-23.jpg	242008	90438	110773	11222	29575	70-80 cm	HM	+1.5°C	391	G	September	23	0.550531532	09-23	G6	391G6	391	2023-09-11	2023-10-23	six
1633	391b-A6-07-23.jpg	228145	122787	101574	1396	2388	0-10 cm	HM	+1.5°C	391	A	July	23	0.452725741	07-23	A6	391A6	391	2023-07-31	2023-09-11	five
1634	391b-A6-07-23.jpg	228145	19430	204953	845	2917	10-20 cm	HM	+1.5°C	391	A	July	23	0.913406987	07-23	A6	391A6	391	2023-07-31	2023-09-11	five
1635	391b-A6-07-23.jpg	228145	226	226156	534	1229	20-30 cm	HM	+1.5°C	391	A	July	23	0.999001687	07-23	A6	391A6	391	2023-07-31	2023-09-11	five
1636	391b-A6-07-23.jpg	228145	272	227349	519	5	30-40 cm	HM	+1.5°C	391	A	July	23	0.998805031	07-23	A6	391A6	391	2023-07-31	2023-09-11	five
