taxa;X1;X10;X100;X101;X102;X103;X104;X105;X106;X107;X108;X109;X11;X110;X111;X112;X113;X114;X115;X116;X117;X118;X119;X12;X120;X121;X122;X123;X124;X125;X126;X127;X128;X129;X13;X130;X131;X132;X133;X134;X135;X136;X137;X138;X139;X14;X15;X16;X17;X18;X19;X2;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X3;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X4;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X5;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X6;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X7;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X8;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X9;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99
"Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Kangiellaceae";0.302447;0.0544;0.039333;0;0.040067;0;0;0;0.041255;0.038975;0;0;1.988519;0;0.029282;0;0;0;0;0.016657;0.012647;0;0;0.335937;0;0.157075;0.073065;0;0;0.005933;0.360311;0.245598;0.009709;0;0.103842;0;0.020329;0.058761;0;0.010785;0;0;0;0;0;0.075705;0.056004;0.372313;0;0;0;0.02335;0;0.556226;0.037268;0.005913;0.038996;0;0.287293;0;0.036526;0.014579;0;0;0.247574;0.15048;0.03711;0.0064;0;0.441435;0;0;0;0.026543;0;0.183833;0.017582;0.010925;0;0.025698;0.027469;0.050251;0.016255;0;0.020501;0;0.400149;0.051781;0.006366;0;0;0.267506;0.069531;0.03796;0.030642;0.863422;0;0.339976;0.140016;0;0;0;0.504485;0.06065;0.468384;0.100654;0.424299;0.04479;0.042953;0;0.02974;0;0;0.733945;0.165329;0.011006;0;0.022222;0.045065;0;0;0.022959;0;0;0.368345;0.103734;0.06645;0;0.082508;0.050194;0;0;0;0;0;0.041618;0;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae";0;0;0;0;0.016027;0;0;0;0.010856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00515;0.044963;0;0.007328;0.005933;0;0.14397;0;0;0;0;0.030494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008624;0;0;0;0;0.066298;0;0;0;0;0;0;0;0.018555;0;0;0;0;0;0;0.006636;0;0;0;0;0;0.007342;0.011773;0.023929;0.060375;0;0;0;0;0;0;0;0;0;0;0;0;0.026164;0;0.010461;0.028003;0;0.006828;0;0;0.047173;0;0;0;0.001991;0;0;0;0;0;0;0;0;0;0;0;0;0.033847;0.130099;0;0;0.027905;0;0;0;0;0;0;0;0;0;0;0.005945;0;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae";0.219962;0;0;0.67419;0.769291;0;0;0.006501;0.844626;0.769756;0.053041;0.229288;0.102501;0.076557;0.351392;0.48635;0;0;0.07274;0.199889;0.512205;0;0;0.062988;0;1.825674;2.41113;0.085365;0.293124;0.103823;4.351441;4.666331;0.067964;0.107753;0.033377;0.151142;0.866539;0.443377;0.020121;0.040059;0.008547;0.051867;1.161865;0;0;0;0;0.045589;0.030992;0;0;0.02335;0;0.409625;0.353596;0.014191;0.004105;0;0.176795;0;0;0.014579;0.0179;0;0.303153;1.667818;0.361814;0.0064;0.023354;0.086172;0.035392;0;0;0.13493;0;0.075696;0;0.018208;0;0.040383;0.180512;0.134001;0.181124;0;0.010251;0.018152;1.675043;0.326025;0.057291;0;0;1.723053;1.307191;0.334044;0.061284;0.104657;0;0.899629;0.658079;0.35134;0.01707;0;0.112108;0.070758;0;0.150981;0.020698;0.043795;0.360151;0.168634;0.366796;0.049743;0;5.688073;0.637695;0.024764;0;0;0;0;0.152311;0.160711;0;0;2.254718;0.414937;0.034371;0.900901;0;0.623835;2.020437;2.182114;0.005119;0.0326;0.060016;0.627247;1.396839;0;0.021734
"Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae";0;0;0;0;0;0;0;0;0.019541;0.009744;0;0;0.041;0;0;0;0;0;0;0.013881;0;0;0;0;0;0.0206;0.028102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025871;0.005454;0;0;0;0;0;0;0;0;0;0;0.03135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018612;0;0;0;0;0;0;0.015184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014341;0;0.011546;0;0;0;0.011891;0;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;others";0;0.0272;0;0;0.016027;0;0;0;0.006514;0;0;0;0.041;0;0;0;0;0;0;0.013881;0;0;0;0;0;0.00515;0.01124;0;0;0;0;0;0;0;0;0;0.005082;0;0;0.018489;0;0;0;0;0;0;0.011201;0;0;0;0;0;0;0.008624;0;0;0;0;0;0;0;0;0;0.012956;0;0;0;0;0;0.009071;0;0;0;0;0;0;0;0;0;0.02937;0.019621;0;0;0;0;0;0;0;0.019097;0;0;0.015736;0.069531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006609;0;0;0;0;0;0;0;0;0;0;0;0;0;0.033486;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae";0.082486;0;0;0.165107;0.016027;0;0;0;0.030398;0.063334;0;0.019938;0.307503;0;0.043924;0;0;0;0;0.061077;0.025294;0;0;0.134376;0;0.193125;0.1658;0.009485;0;0;0.110864;0.237128;0.009709;0;0.033378;0;0.040659;0.042735;0;0.004622;0.01282;0;0;0;0;0;0.016801;0.113974;0;0;0;0.05137;0;0.215592;0.053631;0;0;0;0;0.104059;0;0;0.0179;0.012956;0.090945;0.03135;0.027832;0.0064;0;0.104313;0;0;0;0.068571;0;0.216276;0;0.007283;0;0.099122;0.031393;0.019142;0.013933;0;0;0;0.055835;0.047946;0.06684;0;0;0.180961;0.027813;0.022776;0;0.078492;0;0.073226;0.056007;0.021959;0.010242;0;0.112108;0;0;0;0;0.006968;0.072691;0.056211;0.05948;0.033162;0;0;0.094474;0.011006;0;0;0;0;0;0;0;0;0.050229;0;0.018331;0;0;0.035853;0.046447;0.050032;0;0;0;0.178363;0.114495;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Saccharospirillaceae";0.068738;0;0;0;0.02404;0;0;0;0.026056;0.107181;0;0;0;0;0;0.266709;0;0;0;0;0;0;0;0.020996;0.048193;0.05665;0.533933;0;0;0;0.110864;0.135501;0;0;0.007417;0;0.058447;0.032051;0.020121;0.006163;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025871;0;0;0;0;0;0;0;0;0;0;0.015158;0.0627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.031393;0;0.016254;0;0;0;0.018612;0;0.006366;0;0;0.118017;0;0;0;0;0;0.041843;0;0;0;0;0;0;0;0;0;0;0.03965;0.037474;0.009913;0;0.008984;0;0;0;0;0;0;0;0;0;0;0;0.033486;0;0;0;0;0;0;0.046182;0;0;0;0.023782;0.297687;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;OM182_clade;others";0;0;0;0;0;0;0;0;0.004343;0;0;0;0.123001;0;0;0;0;0;0;0;0.012647;0;0;0.037792;0;0.007725;0;0;0.007328;0;0;0;0;0;0;0.022671;0.005082;0;0;0;0;0;0;0;0;0;0;0.015196;0;0.093572;0.023277;0;0;0.021559;0.029997;0.028383;0.065676;0;0;0;0.018263;0.087476;0.035801;0.012956;0;0;0.046387;0.079998;0.128445;0.018142;0.030968;0.115473;0;0;0;0;0.026374;0.029133;0;0;0.039242;0.004786;0.025544;0;0;0;0.018612;0.011508;0.070022;0.072896;0.04108;0.039339;0;0;0.030642;0;0.013834;0.026152;0;0;0.095589;0.041214;0;0.016847;0;0;0;0.005972;0;0;0.062785;0;0;0;0;0.005503;0;0;0;0;0;0;0;0;0.016743;0;0.013748;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;others;";3.024467;0.244798;0.645059;0.564118;1.073803;0.261637;0;0.385718;2.436176;2.426194;0.618814;0.149536;3.587535;0.628863;0.395316;2.9181;0.658806;0.046461;0.236405;0.41088;0.46162;0.263521;0.287159;3.048621;0;1.98275;2.44204;1.123965;1.293415;0.649643;1.358092;1.829274;1.655419;0.523369;1.216433;0.192707;1.158775;3.002144;0.684105;0.12172;0.055554;0;0.387289;0;0;0.561484;1.04727;2.332648;2.117768;1.698699;0.139664;3.5866;0.160089;1.483273;1.717077;1.497164;0.1293;0;3.933703;4.149329;1.086658;0.109344;0.814463;0.317421;3.577201;3.818425;1.632806;0.319992;0.070062;2.727227;2.94196;0.519631;0.053227;1.024139;4.975125;2.060022;1.661537;0.371448;0.188757;0.334079;4.873837;5.223613;2.61239;0.340939;0.225517;0.66255;4.262056;2.447115;1.339956;0.311467;0.277292;4.154209;3.184543;2.740667;1.823198;2.642591;0.041502;4.320313;2.408285;1.493192;0.611092;0.096167;2.690584;2.372115;2.576112;0.553598;1.179765;0.890828;2.038652;1.61139;1.288739;1.061184;0.251551;2.018347;5.999061;2.490163;0.316895;0.399999;0.360522;0;3.740061;3.09176;0.317208;1.187083;5.067534;4.304979;3.143756;2.102101;0;2.638753;0.441246;0.973679;0.120294;0.2608;0.096027;1.768776;1.992213;0.129351;0.456421
"Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae";0;0;0;0;0;0;0;0.026003;0;0;0;0;0;0.049215;0;0;0;0;0;0;0;0;0;0;0.072289;0;0;0;0;0;0;0;0;0;0;0.015114;0;0;0;0.006163;0;0.194502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014579;0;0;0;0;0;0.022399;0;0;0;0;0;0;0.390903;0;0;0.014567;0.062919;0.007342;0;0;0;0;0;0;0;0;0;0;0.04108;0;0;0;0;0;0.11759;0;0;0;0.010242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.158447;0;0.135196;0;0;0;0;0.018993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;pItb-vmat-80;others";0.082485;0;0;0;0;0;0;0;0.004343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.029394;0;0;0.00562;0;0;0;0;0;0;0;0.007417;0;0.007624;0;0;0;0;0;0;0;0;0;0;0.022795;0;0.014396;0;0.070051;0;0.025871;0.021816;0.007096;0;0;0.044199;0.039022;0;0;0.02685;0;0.010105;0.02508;0.055664;0;0;0.048376;0.030968;0;0;0.004424;0;0.010814;0;0;0;0;0.04709;0.038286;0;0;0;0;0.11167;0.01726;0.028646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010108;0;0;0;0.001991;0.029737;0;0.019827;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016743;0;0.03208;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae";0;0.394397;1.88798;0.041277;0;0.065409;15.634557;0.145185;0;0.019487;0.282886;4.745288;0;3.833323;0.036603;0;0.138696;3.840793;1.7094;0.02221;0.094853;0.138349;13.599817;0.012598;6.024097;0.007725;0.025292;0.033197;0.025649;0.023731;0;0;0;0.600337;0.066756;0.034007;0.02033;0.026709;0.181087;1.362032;2.115295;4.09751;1.002706;0;0;0.037853;0.280019;0.015196;0.082645;0.014396;0.139665;0;0.416231;0.008624;0.061811;0.096973;0.433052;1.496259;0;0.104058;0.091316;1.166351;0.0179;5.305436;0.055578;0;0;1.062365;1.062588;0.11943;0.026544;0.202079;0.093147;0.057511;5.271263;0.010814;0.175823;2.720321;9.983221;0.451558;0.027469;0.004786;0.039476;0.104904;0.025627;0.199673;0.018612;0.065205;0.019097;0;0.369724;0;0.027813;0.053144;0;0.026164;1.584007;0.010461;0;0;0.232146;1.607363;0;0.067389;0;0;0;0.125412;0;0;0;0;0.265026;0;0.094473;0.005503;18.261042;0.022222;9.215861;0;0;0.099488;10.983345;0.854701;0.312535;0;0.004583;0.600601;0.330033;0.028682;0;0;0.071664;7.563162;1.146321;0;0;0.047037;0.108672
"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae";0.05499;0;0.235997;0.880573;0.23239;0.054508;0.573394;0.286037;0.416884;0.389749;0.044201;0.239257;0;2.531854;0.783309;0.203953;0;0.332972;0.709219;0.013881;0.411028;0.013176;0.447967;0;0.26506;0.929574;0.570465;0.056909;0.128242;0.032631;1.247228;2.11721;0.009709;0.066703;0.048212;0.018893;0.251576;0.048077;0;1.19717;0.3846;1.050312;0.132633;6.325516;3.17978;0;0.011201;0.015196;0.165289;0;0.016627;0;0.064036;0.012935;0.003636;0.009461;0.184713;0;0;0;0.018263;0.138504;0;0.051824;0;0.01881;0;0.086398;0;0.024189;0.008848;0.086605;0;0.013272;1.030562;0.032441;0;0.109248;4.488256;0.040383;0.015697;0;0.009288;0;0;0.117988;0.186116;0.009589;0;0;0.02054;0.322581;0.083438;0;0.030642;0.026164;0.103755;0.104608;0.042005;0;0.020484;0.027476;0;0.047173;0;0.150981;0;0.035832;0.013217;0;0;0;0.103315;0;0.047237;0.005503;0.693207;0;11.018476;0;0;0;2.815226;0.322887;0.033486;0;0.004583;0;0;0.071705;1.137947;1.266164;0.012797;0;0.300083;0.439965;0.503778;0;0.043468
"Bacteria;Proteobacteria;Gammaproteobacteria;R7C24;others";0;0;0;0;0.040067;0;0;0;0.023884;0.014616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01545;0.022481;0;0;0;0;0.016938;0;0.020524;0;0;0.005082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009913;0;0;0;0;0;0;0;0;0;0;0;0;0.018993;0;0;0;0;0;0;0;0.042334;0;0;0;0.026754;0.068697;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;Run-SP154;others";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.117578;0;0;0;0;0;0;0;0;0;0;0.077882;0;0;0;0;0;0;0;0;0;0;0;0.022401;0;0;0;0;0.01868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;others";0;0;0;0;0;0;0;0;0.006514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008329;0;0;0;0;0;0;0.00562;0;0.010992;0.011866;0;0;0;0;0;0;0;0;0;0;0.008547;0;0;0;0;0;0;0;0;0;0;0.00934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004424;0;0;0;0;0;0.011014;0;0;0;0;0;0;0;0;0;0;0;0.023603;0;0;0;0;0;0;0;0;0;0;0;0.026956;0;0;0;0.001991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022324;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Solimonadaceae";0;0;0;0;0;0;0;0;0.004343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001818;0.003548;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007559;0;0;0;0;0;0;0;0;0;0;0;0.007179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.028003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018993;0;0;0;0;0;0.014341;0;0;0;0;0;0;0;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;sediment-surface35;others";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.021816;0;0;0;0;0;0;0;0;0;0.010105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.027813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;SS1-B-07-19;others";0.164971;0;0;0;0;0;0;0;0.008685;0;0;0;0.041;0;0;0;0;0;0;0;0;0;0;0.041992;0;0.012875;0.016861;0;0;0;0;0;0.009709;0.010262;0.018543;0;0;0.021368;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02335;0;0.034494;0.013635;0;0;0;0;0;0;0;0;0;0.04042;0.01254;0.018555;0;0;0.031747;0;0;0;0.013272;0;0.010814;0.026374;0.007283;0;0;0.011773;0.009572;0;0;0;0;0.130281;0.023014;0.012731;0;0;0.031472;0.027813;0;0;0.052329;0;0.036613;0;0;0;0;0;0;0;0;0;0;0.013217;0;0.009913;0;0;0;0.047237;0;0;0;0;0;0;0;0;0;0.078134;0;0.006874;0;0;0.035853;0;0;0;0;0.03601;0.005945;0;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;SS1-B-09-64;others";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.030182;0;0;0.006157;0;0;0;0;0;0;0;0;0;0.027832;0;0;0;0.008848;0;0;0;0;0;0;0;0;0.007342;0;0.011964;0;0;0;0;0;0.005753;0;0;0;0;0;0;0;0;0;0.020922;0;0;0;0;0;0;0;0;0;0;0;0;0.006609;0;0;0;0;0;0;0;0;0;0;0.015306;0;0;0.039067;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae";0;0;0.039333;0;0.168283;0.076311;0;0.015169;0.10205;0.048718;0.070721;0.129598;0;0;0.014641;0.094132;0;0;0;0;0.094853;0;0;0;0;0.033475;0.028101;0.028455;0.040305;0.017798;0;0.016938;0.033982;0;0;0;0.055906;0.085471;0.020121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001818;0;0.004105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023691;0;0;0;0;0;0;0;0.004644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023131;0;0;0;0;0.011006;0;0;0;0;0;0.015306;0;0;0;0;0.004583;0;0;0;0.278681;0.111607;0.005119;0;0;0.1635;0.114495;0.047037;0
"Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae";1.979653;0.462397;0.039333;0.770502;1.450435;0.14172;0.076453;0.086678;1.237628;0.360519;0.106083;0.09969;3.19803;0;0.4612;0.862877;0.138696;0;0.145481;0.197113;0.89794;0.059292;0.022973;0.974218;0;1.26175;1.986793;0.180212;0.355412;0.353002;1.607539;1.338078;0.242728;0.071834;0.378278;0.468543;1.659386;1.810901;0.130785;0.049305;0.226486;0.401971;0.594196;0;0;0.176648;0.173612;1.937543;1.539257;0.655007;0.013302;1.401014;0.080045;1.905824;1.592542;0.180936;0.063625;0;0.77348;1.066598;0.28308;0.014579;0.545957;0.148994;2.010916;1.07217;0.955562;0.249591;0;0.887403;0.946736;0.663973;0;0.349492;0;1.962698;0.940659;0.444279;0;0.31572;1.138015;0.851862;0.791844;0.472069;0.046129;0.145216;0.753771;0.803557;0.598368;0.536782;0.07189;1.754524;1.529693;0.933801;0.949902;2.642592;0;2.018938;1.498177;0.475771;0.07852;0.027476;0.280269;0.626722;1.17096;0.100654;1.117667;0.095554;1.067238;0.974329;0.693935;0.381363;0.049412;2.385319;1.440722;0.327435;0.118836;0.288888;0;0;0.660011;0.451521;0;0.075973;0.982255;1.141078;0.976126;0;0.206271;1.18314;0.580587;1.092985;0.0947;0.0489;0.084022;0.466714;0.778566;0.023518;0.163007
"Bacteria;Proteobacteria;Gammaproteobacteria;SZB50;others";0.027495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.298144;0;0;0.011241;0;0;0;0;0;0;0;0.159472;0;0;0;0;0;0;0;0;0;0;0.037853;0.089606;0.022795;0.030992;0;0;0.200813;0;0.012935;0.019089;0.015374;0;0;0.044199;0.117066;0;0;0.0179;0.019434;0;0;0.018555;0.0064;0;0.069541;0.048664;0;0;0.022119;0;0;0.237363;0.032775;0;0.051397;0.086332;0.090929;0.034832;0;0;0.018152;0.065141;0.01726;0.025462;0;0;0;0;0;0;0;0;0.031382;0;0.021959;0;0;0;0.053912;0.468384;0;0.020698;0.007963;0.006608;0.037474;0.013218;0.033162;0.008984;0;0;0.005503;0;0.022222;0;0;0.118463;0.015306;0;0.018993;0;0;0.004583;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;TDNP-Wbc97-11-7-16;others";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.037793;0;0;0;0;0;0;0;0;0;0;0.05563;0;0;0;0;0;0;0;0;0;0;0.012618;0.011201;0;0;0;0;0.02802;0;0;0.001818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.026374;0;0;0;0;0;0;0;0.030752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.079302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;Tenderiales;Tenderiaceae";0;0;0;0;0;0;0;0;0;0;0;0;0.041;0;0;0;0;0;0;0;0;0;0;0.020996;0;0;0;0;0.021984;0.065261;0;0;0;0;0.048213;0.1058;0;0;0;0.007704;0.008547;0;0;0;0;0;0;0.015196;0;0;0;0;0;0.099172;0.005454;0.089877;0;0;0.044199;0;0.05479;0;0.02685;0;0;0;0;0;0;0.010583;0;0;0;0;0;0.021627;0;0;0;0.018356;0;0;0.006966;0;0;0;0;0;0.009548;0;0;0;0;0;0;0.052328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;Thiohalorhabdales;Thiohalorhabdaceae";0.137476;0;0;0;0;0;0;0;0;0;0;0;0.102501;0;0;0;0;0;0;0;0;0;0;0;0;0.0412;0.011241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015196;0;0;0;0.00934;0;0.021559;0.001818;0;0;0;0;0;0;0;0;0;0.050525;0.01254;0;0;0;0.015118;0;0;0;0.030967;0;0;0;0;0;0;0;0;0.004644;0;0.020501;0;0.083752;0.005753;0;0;0;0.015736;0;0.015184;0;0;0;0.083686;0;0;0;0;0;0;0;0;0;0;0.006608;0;0.016522;0;0;0.917431;0;0;0;0;0;0;0;0;0;0;0.223239;0;0;0;0;0.014341;0;0;0;0;0;0;0;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;Thiomicrospirales;Thiomicrospiraceae";0.027495;0;0;0;0;0;0;0;0;0;0;0;0.041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011126;0;0;0;0;0;0;0;0;0;0;0;0;0.037991;0;0;0;0;0;0;0;0.010643;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019653;0.013272;0;0;0;0;0;0.017582;0;0;0;0.007848;0.031107;0;0;0;0;0;0.003836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae";0.893594;0.0544;0.086532;0;0;0;0;0.010835;0.156332;0.097438;0.01768;0;0.758507;0;0;0;0;0;0;0;0;0;0.022973;1.482322;0;0.0206;0.477729;0.090107;0.153891;0;0;0.093158;0.024273;0.025655;1.260941;0.015114;0.005082;0.016026;0;0.010786;0;0.025934;0;0;0;0.126176;0.201612;1.071347;2.758263;0.093574;0.019953;2.292997;0;0.086235;0.224521;0.170291;0;0;1.259668;3.642039;0.785315;0;0.0716;0.110125;0.121262;0.03135;0.324706;0.060799;0.03503;2.441495;0.756504;0.115474;0;0.291978;0.130301;0.362262;2.892305;0.28405;0.062919;0.161533;3.814307;2.002824;0.582855;0;0.041003;0.13614;2.028663;0.956982;0.566537;0.112658;0.112971;0;0;0.136654;0.168531;0.235478;0.027668;1.56389;0.294035;0.124433;0.051209;0;5.100897;1.86333;5.152224;0.251635;0.186278;0.355336;0.581528;0.693273;0.677416;0.530592;0.040428;0;0.543222;0.454008;0.039612;0.244443;0;0;0.812319;0.474479;0;0.08547;0.083715;0.207469;0.394114;0;0;0.430232;0;0.007697;0.005119;0;0.030008;0.020809;0;0;0.021734
"Bacteria;Proteobacteria;Gammaproteobacteria;UBA10353_marine_group;others";0.068738;0;0;0.110072;0;0;0;0.008668;0.028227;0.034104;0;0;0.184501;0;0;0.094131;0;0;0;0;0.012647;0;0;0.008398;0;0.05665;0.123648;0.037939;0.010992;0.017799;0;0.110096;0.009709;0.015393;0;0.011336;0.094024;0.010684;0.020121;0.012326;0.01282;0;0;0;0;0;0;0;0;0;0;0.00934;0;0.14229;0.057266;0.002365;0;0;0;0;0;0;0;0;0.04042;0.11913;0.027832;0;0;0.033259;0.070784;0;0;0.004424;0;0.059476;0.017582;0.014567;0;0.011014;0.019621;0.0335;0.032511;0;0;0;0;0.023015;0.025462;0;0.02054;0.330448;0.055626;0.12147;0.045963;0.039246;0;0.094148;0.028003;0.021959;0;0;0;0.020217;0;0;0;0;0.013216;0;0.013218;0.033162;0;0;0.094473;0.074292;0;0;0;0;0;0.038265;0;0.066476;0.066972;0.051867;0.036662;0;0;0.028682;0;0.007697;0;0;0;0.112964;0.045798;0;0
